Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1854,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,9,0.667,2.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,3,-1.014,1.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,4,-0.447,1.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,5,-0.799,1.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,6,0.48,1.262,-0.474,0.344,NaN,NaN,NaN,NaN,NaN,NaN
1858,7,-0.099,1.129,-0.491,0.325,NaN,NaN,NaN,NaN,NaN,NaN
1858,8,0.155,1.623,-0.458,0.311,NaN,NaN,NaN,NaN,NaN,NaN
1858,9,-0.101,1.57,-0.439,0.315,NaN,NaN,NaN,NaN,NaN,NaN
1858,10,NaN,NaN,-0.273,0.379,NaN,NaN,NaN,NaN,NaN,NaN
1858,11,-0.441,0.894,-0.104,0.533,NaN,NaN,NaN,NaN,NaN,NaN
1858,12,-1.481,1.334,-0.07,0.573,NaN,NaN,NaN,NaN,NaN,NaN
1859,1,-0.673,1.201,-0.064,0.499,NaN,NaN,NaN,NaN,NaN,NaN
1859,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,3,-0.783,1.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,4,1.543,1.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,5,1.234,2.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,6,0.881,1.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,9,-0.51,0.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,1,-0.596,1.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,2,-0.703,1.403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,3,-0.018,1.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,4,NaN,NaN,-0.459,0.827,NaN,NaN,NaN,NaN,NaN,NaN
1860,5,-0.842,1.389,-0.59,0.965,NaN,NaN,NaN,NaN,NaN,NaN
1860,6,-0.432,1.018,-0.726,0.982,NaN,NaN,NaN,NaN,NaN,NaN
1860,7,-0.59,1.544,-0.836,0.911,NaN,NaN,NaN,NaN,NaN,NaN
1860,8,-0.24,1.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,9,-0.871,1.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,10,-1.298,2.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,11,-1.902,1.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,1,-1.489,1.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,2,-2.173,0.907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,3,-1.638,1.553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,4,-1.588,1.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,7,0.148,1.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,8,-0.017,0.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,9,0.171,0.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,10,-0.44,0.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,11,NaN,NaN,-0.386,0.363,NaN,NaN,NaN,NaN,NaN,NaN
1873,12,-0.336,0.644,-0.405,0.381,NaN,NaN,NaN,NaN,NaN,NaN
1874,1,-0.83,0.78,-0.453,0.348,NaN,NaN,NaN,NaN,NaN,NaN
1874,2,-0.604,0.727,-0.504,0.347,NaN,NaN,NaN,NaN,NaN,NaN
1874,3,-1.363,0.69,-0.526,0.361,NaN,NaN,NaN,NaN,NaN,NaN
1874,4,0.042,0.669,-0.527,0.422,NaN,NaN,NaN,NaN,NaN,NaN
1874,5,-0.647,0.944,-0.523,0.437,NaN,NaN,NaN,NaN,NaN,NaN
